時間(年月),海域位置,港口位置,港口名稱,船舶用途,船籍別 ,其他受傷人數 (人),其他失蹤人數 (人),其他死亡人數 (人),旅客受傷人數 (人),旅客失蹤人數 (人),旅客死亡人數 (人),無損害艘數 (艘),船員受傷人數 (人),船員失蹤人數 (人),船員死亡人數 (人),船損艘數 (艘),船沉艘數 (艘)
10110,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10110,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10110,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,1,0
10110,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,5,0,0,0,0,0
10110,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,2,0,0,1,2,1
10110,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,2,0,0,1,0,0
10110,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10111,其他,其他,其他,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,0
10111,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,3,0
10111,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10111,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10111,我國海域,港區外,港區外,商船,國輪,0,2,0,0,0,0,2,0,2,0,0,0
10111,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,3,0,0,0,0,0
10111,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10111,我國海域,港區外,港區外,商船,國輪,1,1,0,0,0,0,2,1,1,0,2,0
10111,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10112,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10112,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,2,0
10112,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,1,0
10112,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10112,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,2,0
10112,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,2,0,0,0,1,0
10112,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,5,0,0,0,0,0
10112,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,1,0,1,0,2,1
10112,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,3,0,0,0,1,0
10201,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10201,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,1,0
10201,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10201,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,17,0,0,0,1,0
10201,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10201,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,2,0,0,1,1,1
10201,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10201,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,1,0,0,0,1,0
10202,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10202,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,2,0
10202,我國海域,港區外,港區外,漁船,外輪,1,0,1,0,0,0,1,1,0,1,0,0
10202,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10202,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10202,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10202,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10202,我國海域,港區外,港區外,商船,國輪,0,0,2,0,0,0,2,0,0,2,0,2
10202,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,1,0,1,0,0,0
10203,其他,其他,其他,商船,國輪,1,0,0,0,0,0,0,1,0,0,1,0
10203,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10203,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,2,0
10203,我國海域,港區外,港區外,商船,國輪,1,0,0,0,0,0,0,1,0,0,1,0
10203,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10203,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10203,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10203,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,4,0,0,0,1,0
10203,我國海域,港區外,港區外,漁船,外輪,0,0,1,0,0,1,10,0,0,0,0,0
10203,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10203,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,0,0,0,0,1,0
10203,我國海域,港區外,港區外,商船,國輪,0,3,1,0,0,0,1,0,3,1,1,1
10203,我國海域,港區外,港區外,商船,國輪,0,2,0,0,0,0,3,0,2,0,0,0
10204,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10204,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10204,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10204,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10204,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,1,0
10204,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10204,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10204,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,2,0,0,0,7,0
10205,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10205,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10205,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,8,0,0,0,0,0
10205,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,1,0,1,0,0,1
10205,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,2,0,1,0,4,0
10205,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,0
10206,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10206,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,2,0
10206,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10206,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10206,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,0
10206,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10206,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10206,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,4,3
10206,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,2,0
10206,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10207,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10207,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,1
10207,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10207,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,2,0
10207,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10207,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,1,0,1,0,0,0
10207,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,7,0,0,0,1,0
10207,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10207,我國海域,港區外,港區外,商船,國輪,0,1,3,0,0,0,2,0,1,3,3,2
10207,我國海域,港區外,港區外,商船,國輪,0,3,0,0,0,0,3,0,3,0,0,1
10207,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10208,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10208,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10208,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10208,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,8,0,0,0,1,0
10208,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,5,1
10208,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,2,0,0,0,0,1
10208,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10209,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10209,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10209,我國海域,港區外,港區外,商船,國輪,1,0,3,0,0,0,2,1,0,3,2,1
10210,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10210,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10210,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10210,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10210,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10210,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10210,其他,其他,其他,商船,國輪,1,0,0,0,0,0,1,1,0,0,1,0
10210,其他,其他,其他,漁船,外輪,1,0,0,0,0,0,1,1,0,0,0,0
10210,我國海域,港區外,港區外,漁船,外輪,0,1,0,0,0,0,6,0,1,0,0,1
10210,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10210,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10210,我國海域,港區外,港區外,商船,國輪,1,0,0,0,0,0,1,1,0,0,2,0
10210,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10210,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10211,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10211,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10211,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10211,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10211,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,11,0,0,0,0,0
10211,我國海域,港區外,港區外,商船,國輪,0,0,3,0,0,0,3,0,0,3,8,3
10211,我國海域,港區外,港區外,商船,國輪,1,0,0,0,0,0,2,1,0,0,2,1
10212,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10212,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10212,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10212,其他,其他,其他,其他,大陸船舶,0,0,0,0,0,0,0,0,0,0,1,0
10212,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10212,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10212,我國海域,港區外,港區外,商船,國輪,0,1,0,0,1,0,1,0,0,0,0,0
10212,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10212,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10212,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,11,0,0,0,0,0
10212,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,3,0,0,0,0,0
10212,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,0,0,0,0,1,0
10212,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,4,1
10212,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,1,0,1,0,1,0
10212,我國海域,國外海域不分,國外海域不分,商船,國輪,0,1,0,0,0,0,1,0,1,0,1,0
10301,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10301,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10301,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,3,0
10301,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,10,0,0,0,0,0
10301,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,1,0
10301,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,0,0,0,0,1,0
10301,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10301,我國海域,港區外,港區外,商船,國輪,0,3,1,0,0,0,0,0,3,1,0,4
10301,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10301,我國海域,國外海域不分,國外海域不分,商船,國輪,1,5,0,0,0,0,2,1,5,0,1,1
10302,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,2,3
10302,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10302,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10302,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,2,0
10302,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10302,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10302,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,7,0,0,0,0,0
10302,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10302,其他,其他,其他,其他,大陸船舶,2,1,0,0,0,0,0,2,1,0,1,0
10302,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,3,2
10302,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10303,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10303,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,1,0
10303,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10303,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10303,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10303,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10303,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,7,0,0,0,1,0
10303,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10303,我國海域,港區外,港區外,商船,國輪,0,1,0,0,0,0,3,0,1,0,4,1
10303,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10304,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10304,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10304,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,3,0,0,0,5,0
10304,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,8,0,0,0,0,0
10304,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,3,0,0,0,0,0
10304,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,1
10304,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,2,0,0,0,0,0
10304,我國海域,國外海域不分,國外海域不分,商船,國輪,0,1,0,0,0,0,1,0,1,0,0,0
10305,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10305,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10305,其他,其他,其他,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,0
10305,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10305,我國海域,港區外,港區外,商船,國輪,0,1,0,0,1,0,1,0,0,0,0,0
10305,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,4,0,0,0,1,0
10305,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,1,0,0,0,0,2,0,1,0,2,0
10305,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10305,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,2,0
10305,我國海域,港區外,港區外,商船,國輪,0,4,0,0,0,0,2,0,4,0,0,2
10306,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10306,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10306,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10306,我國海域,港區外,港區外,商船,國輪,1,0,0,0,0,0,1,1,0,0,0,0
10306,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,1,0
10306,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,5,0,0,0,0,0
10306,我國海域,港區外,港區外,商船,國輪,1,1,1,0,0,0,4,1,1,1,3,1
10306,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,1
10307,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,4,0
10307,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10307,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10307,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10307,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10307,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10307,我國海域,國外海域不分,國外海域不分,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10307,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,0,0
10307,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10307,我國海域,港區外,港區外,商船,國輪,3,1,1,0,0,0,2,3,1,1,4,0
10307,我國海域,港區外,港區外,商船,國輪,0,16,1,0,0,0,4,0,16,1,0,1
10307,我國海域,國外海域不分,國外海域不分,商船,國輪,0,3,0,0,0,0,1,0,3,0,0,1
10308,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10308,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10308,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,1,0
10308,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10308,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10308,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,3,0,0,0,0,0
10308,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,2,0
10308,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,1,0,0,1,0,0
10309,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,2,0
10309,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10309,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10309,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10309,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10309,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10309,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,6,0,0,0,1,0
10309,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10309,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,0,2,0,0,1,4,0
10309,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,1,0
10310,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10310,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10310,我國海域,港區外,港區外,商船,國輪,2,0,2,0,0,2,1,2,0,0,1,1
10310,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10310,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,5,0,0,0,0,0
10310,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,4,0,0,0,0,0
10310,我國海域,港區外,港區外,商船,國輪,1,2,0,0,0,0,4,1,2,0,1,3
10310,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,1,0
10311,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10311,其他,其他,其他,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10311,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10311,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
