時間,臺灣港口,貨物別,地區別,重量(公噸)
099年01月,高雄港,化工原料,江蘇張家港,2094
099年01月,高雄港,化工原料,廣東珠海,6926
099年01月,高雄港,瀝青,廣東東莞,4179
099年01月,高雄港,瀝青,廣東,4036
099年01月,高雄港,燃料油,上海,59001
099年01月,高雄港,燃料油,天津,39496
099年01月,高雄港,鋼材,上海,17
099年01月,高雄港,白蠟油,江蘇南京,4001
099年01月,高雄港,其他,江蘇常熟,1001
099年01月,高雄港,其他,廣東茂名,2020
099年01月,高雄港,其他,江蘇南通,4497
099年01月,高雄港,其他,浙江乍浦,2002
099年02月,高雄港,化工原料,江蘇常熟,8937
099年02月,高雄港,化工原料,江蘇常州,1047
099年02月,高雄港,化工原料,廣東東莞,11029
099年02月,高雄港,化工原料,江蘇江陰,4892
099年02月,高雄港,化工原料,浙江寧波,6785
099年02月,高雄港,化工原料,上海,99
099年02月,高雄港,化工原料,廣東蛇口,962
099年02月,高雄港,化工原料,江蘇太倉,2799
099年02月,高雄港,化工原料,山東青島,988
099年02月,高雄港,化工原料,江蘇鎮江,1966
099年02月,高雄港,化工原料,江蘇張家港,1994
099年02月,高雄港,化工原料,廣東珠海,4437
099年02月,高雄港,瀝青,廣東,4174
099年02月,高雄港,鋼材,上海,7
099年02月,高雄港,廢鐵,廣東黃埔新港,10019
099年02月,高雄港,白蠟油,江蘇南京,3739
099年02月,高雄港,其他,廣東東莞,3949
099年02月,高雄港,其他,江蘇南京,3447
099年02月,高雄港,其他,江蘇南通,4949
099年02月,高雄港,其他,江蘇鎮江,985
099年03月,高雄港,化工原料,江蘇常熟,5929
099年03月,高雄港,化工原料,江蘇常州,3036
099年03月,高雄港,化工原料,廣東東莞,8775
099年03月,高雄港,化工原料,福建福州,944
099年03月,高雄港,化工原料,江蘇江陰,12600
099年03月,高雄港,化工原料,江蘇連雲港,4031
099年03月,高雄港,化工原料,廣東茂名,1003
099年03月,高雄港,化工原料,浙江寧波,1998
099年03月,高雄港,化工原料,江蘇南通,2928
099年03月,高雄港,化工原料,上海,99
099年03月,高雄港,化工原料,廣東沙田,2865
099年03月,高雄港,化工原料,江蘇太倉,955
099年03月,高雄港,化工原料,山東青島,971
099年03月,高雄港,化工原料,福建廈門,9529
099年03月,高雄港,化工原料,浙江乍浦,952
099年03月,高雄港,化工原料,江蘇鎮江,2857
099年03月,高雄港,化工原料,廣東珠海,4901
099年03月,高雄港,化工原料,福建漳州,960
099年03月,高雄港,瀝青,廣東廣州,3263
099年03月,高雄港,瀝青,廣東,8403
099年03月,高雄港,燃料油,廣東珠海,37942
099年03月,高雄港,潤滑油,江蘇南通,2910
099年03月,高雄港,鋼材,上海,8
099年03月,高雄港,白蠟油,江蘇南京,3807
099年03月,高雄港,其他,江蘇常熟,2003
099年03月,高雄港,其他,浙江嘉興,5042
099年03月,高雄港,其他,山東萊州,2000
099年03月,高雄港,其他,江蘇連雲港,6000
099年03月,高雄港,其他,廣東茂名,1005
099年03月,高雄港,其他,江蘇南京,1676
099年03月,高雄港,其他,江蘇南通,2410
099年03月,高雄港,其他,福建廈門,1
099年04月,高雄港,化工原料,江蘇常熟,2870
099年04月,高雄港,化工原料,廣東東莞,2409
099年04月,高雄港,化工原料,江蘇江陰,2096
099年04月,高雄港,化工原料,廣東茂名,1003
099年04月,高雄港,化工原料,浙江寧波,17310
099年04月,高雄港,化工原料,江蘇南京,4384
099年04月,高雄港,化工原料,江蘇南通,4875
099年04月,高雄港,化工原料,廣東蛇口,957
099年04月,高雄港,化工原料,江蘇太倉,3010
099年04月,高雄港,化工原料,山東青島,971
099年04月,高雄港,化工原料,廣東珠海,5775
099年04月,高雄港,瀝青,廣東,5119
099年04月,高雄港,燃料油,江蘇南京,2001
099年04月,高雄港,白蠟油,浙江寧波,1024
099年04月,高雄港,白蠟油,江蘇南京,5783
099年04月,高雄港,其他,廣東東莞,5105
099年04月,高雄港,其他,江蘇南京,1499
099年04月,高雄港,其他,天津,5881
099年04月,高雄港,其他,廣東新沙,6060
099年04月,高雄港,其他,浙江乍浦,2996
099年05月,高雄港,化工原料,江蘇常熟,2918
099年05月,高雄港,化工原料,江蘇常州,1994
099年05月,高雄港,化工原料,廣東東莞,3850
099年05月,高雄港,化工原料,福建福州,965
099年05月,高雄港,化工原料,江蘇江陰,4506
099年05月,高雄港,化工原料,浙江寧波,6774
099年05月,高雄港,化工原料,江蘇南京,999
099年05月,高雄港,化工原料,江蘇南通,5116
099年05月,高雄港,化工原料,上海,159
099年05月,高雄港,化工原料,山東青島,970
099年05月,高雄港,化工原料,江蘇泰州,4774
099年05月,高雄港,化工原料,江蘇鎮江,954
099年05月,高雄港,化工原料,江蘇張家港,4024
099年05月,高雄港,化工原料,廣東珠海,4033
099年05月,高雄港,瀝青,福建秀嶼,4146
099年05月,高雄港,瀝青,浙江乍浦,5259
099年05月,高雄港,燃料油,江蘇南京,2000
099年05月,高雄港,燃料油,江蘇張家港,999
099年05月,高雄港,鋼材,上海,6
099年05月,高雄港,白蠟油,江蘇南京,4853
099年05月,高雄港,其他,江蘇常熟,1002
099年05月,高雄港,其他,廣東東莞,2021
099年05月,高雄港,其他,廣西防城,6060
099年05月,高雄港,其他,江蘇南京,2112
099年05月,高雄港,其他,江蘇南通,4829
099年05月,高雄港,其他,廣東水東,6060
099年05月,高雄港,其他,上海,1
099年05月,高雄港,其他,福建廈門,4
099年05月,高雄港,其他,浙江乍浦,2893
099年05月,高雄港,其他,廣東珠海,2009
099年06月,高雄港,化工原料,江蘇常熟,2497
099年06月,高雄港,化工原料,廣東東莞,954
099年06月,高雄港,化工原料,遼寧大連,880
099年06月,高雄港,化工原料,江蘇江陰,5211
099年06月,高雄港,化工原料,廣東茂名,1001
099年06月,高雄港,化工原料,浙江寧波,9203
099年06月,高雄港,化工原料,江蘇南通,1569
099年06月,高雄港,化工原料,福建泉州,2713
099年06月,高雄港,化工原料,上海,80
099年06月,高雄港,化工原料,江蘇泰州,4768
099年06月,高雄港,化工原料,江蘇鎮江,5762
099年06月,高雄港,化工原料,廣東珠海,3087
099年06月,高雄港,燃料油,江蘇張家港,1516
099年06月,高雄港,鋼材,上海,3
099年06月,高雄港,其他,廣東東莞,3023
099年06月,高雄港,其他,廣西防城,6060
099年06月,高雄港,其他,江蘇南通,1049
099年06月,高雄港,其他,上海,26
099年06月,高雄港,其他,廣東新豐,25
099年06月,高雄港,其他,廣東珠海,2526
099年07月,高雄港,化工原料,江蘇常熟,7575
099年07月,高雄港,化工原料,江蘇常州,1044
099年07月,高雄港,化工原料,廣東東莞,5783
099年07月,高雄港,化工原料,福建福州,970
099年07月,高雄港,化工原料,江蘇江陰,3997
099年07月,高雄港,化工原料,浙江寧波,2943
099年07月,高雄港,化工原料,上海,79
099年07月,高雄港,化工原料,浙江溫州,994
099年07月,高雄港,化工原料,江蘇鎮江,1006
099年07月,高雄港,化工原料,廣東珠海,5760
099年07月,高雄港,潤滑油,江蘇江陰,958
099年07月,高雄港,合成樹脂,上海,18
099年07月,高雄港,鋼材,上海,17
099年07月,高雄港,白蠟油,江蘇南京,6857
099年07月,高雄港,其他,江蘇常熟,2017
099年07月,高雄港,其他,江蘇連雲港,6000
099年07月,高雄港,其他,江蘇南京,1502
099年07月,高雄港,其他,江蘇南通,2060
099年07月,高雄港,其他,廣東水東,1566
099年07月,高雄港,其他,上海,17
099年07月,高雄港,其他,江蘇儀徵,1810
099年07月,高雄港,其他,江蘇鎮江,1005
099年07月,高雄港,其他,廣東珠海,7010
099年08月,高雄港,化工原料,江蘇常熟,4030
099年08月,高雄港,化工原料,廣東東莞,1430
099年08月,高雄港,化工原料,福建福州,970
099年08月,高雄港,化工原料,江蘇江陰,2518
099年08月,高雄港,化工原料,浙江寧波,7499
099年08月,高雄港,化工原料,江蘇南通,10008
099年08月,高雄港,化工原料,福建泉州,501
099年08月,高雄港,化工原料,上海,79
099年08月,高雄港,化工原料,江蘇鎮江,930
099年08月,高雄港,化工原料,廣東珠海,4849
099年08月,高雄港,燃料油,江蘇南通,2305
099年08月,高雄港,鋼材,上海,1
099年08月,高雄港,白蠟油,江蘇南京,2705
099年08月,高雄港,白蠟油,江蘇南通,1800
099年08月,高雄港,其他,廣東東莞,3389
099年08月,高雄港,其他,廣東茂名,962
099年08月,高雄港,其他,山東日照,6000
099年08月,高雄港,其他,上海,17
099年08月,高雄港,其他,廣東湛江,12120
099年08月,高雄港,其他,廣東珠海,2004
099年09月,高雄港,化工原料,江蘇常熟,7736
099年09月,高雄港,化工原料,江蘇常州,2000
099年09月,高雄港,化工原料,廣東東莞,5774
099年09月,高雄港,化工原料,江蘇江陰,3001
099年09月,高雄港,化工原料,山東龍口,3701
099年09月,高雄港,化工原料,浙江寧波,18243
099年09月,高雄港,化工原料,江蘇南通,2907
099年09月,高雄港,化工原料,福建泉州,799
099年09月,高雄港,化工原料,上海,1941
099年09月,高雄港,化工原料,廣東珠海,6784
099年09月,高雄港,燃料油,江蘇南通,2302
099年09月,高雄港,燃料油,廣東珠海,21305
099年09月,高雄港,鋼材,上海,21
099年09月,高雄港,白蠟油,江蘇南京,1798
099年09月,高雄港,白蠟油,江蘇南通,1509
099年09月,高雄港,白蠟油,江蘇儀徵,1008
099年09月,高雄港,白蠟油,廣東珠海,1200
099年09月,高雄港,其他,江蘇常熟,1008
099年09月,高雄港,其他,廣東東莞,969
099年09月,高雄港,其他,廣東茂名,992
099年09月,高雄港,其他,江蘇南京,1992
099年09月,高雄港,其他,江蘇南通,5513
099年09月,高雄港,其他,廣東汕頭,16
099年09月,高雄港,其他,福建廈門,1
099年09月,高雄港,其他,遼寧營口,2259
099年09月,高雄港,其他,江蘇鎮江,1009
099年10月,高雄港,化工原料,廣東東莞,1474
099年10月,高雄港,化工原料,江蘇江陰,2004
099年10月,高雄港,化工原料,浙江寧波,1001
099年10月,高雄港,化工原料,江蘇南通,1951
099年10月,高雄港,化工原料,福建泉州,492
099年10月,高雄港,化工原料,上海,20
099年10月,高雄港,化工原料,江蘇張家港,3850
099年10月,高雄港,化工原料,廣東珠海,4791
099年10月,高雄港,瀝青,廣東東莞,4192
099年10月,高雄港,燃料油,江蘇南京,2191
099年10月,高雄港,鋼材,上海,1
099年10月,高雄港,白蠟油,江蘇南京,1310
099年10月,高雄港,其他,廣東東莞,1000
099年10月,高雄港,其他,江蘇連雲港,9900
099年10月,高雄港,其他,廣東茂名,1038
099年10月,高雄港,其他,江蘇南京,3007
099年10月,高雄港,其他,廣東水東,1966
099年10月,高雄港,其他,江蘇儀徵,1658
099年10月,高雄港,其他,廣東珠海,5080
099年11月,高雄港,化工原料,江蘇常熟,6969
099年11月,高雄港,化工原料,廣東東莞,2904
099年11月,高雄港,化工原料,江蘇江陰,1497
099年11月,高雄港,化工原料,廣東茂名,906
099年11月,高雄港,化工原料,浙江寧波,10869
099年11月,高雄港,化工原料,江蘇南通,7958
099年11月,高雄港,化工原料,廣東蛇口,1020
099年11月,高雄港,化工原料,江蘇鎮江,1978
099年11月,高雄港,化工原料,江蘇張家港,2895
099年11月,高雄港,化工原料,廣東珠海,2055
099年11月,高雄港,瀝青,廣東東莞,4113
099年11月,高雄港,燃料油,江蘇南京,1941
099年11月,高雄港,潤滑油,江蘇南通,960
099年11月,高雄港,白蠟油,江蘇南京,3580
099年11月,高雄港,白蠟油,江蘇儀徵,999
099年11月,高雄港,其他,廣東東莞,1911
099年11月,高雄港,其他,廣東茂名,995
099年11月,高雄港,其他,江蘇南京,5483
099年11月,高雄港,其他,江蘇南通,2918
099年11月,高雄港,其他,上海,17
099年11月,高雄港,其他,天津,2996
099年11月,高雄港,其他,浙江乍浦,2068
100年01月,高雄港,化工原料,江蘇常熟,965
100年01月,高雄港,化工原料,廣東東莞,953
100年01月,高雄港,化工原料,江蘇江陰,2001
100年01月,高雄港,化工原料,浙江寧波,999
100年01月,高雄港,化工原料,江蘇南通,6992
100年01月,高雄港,化工原料,江蘇鎮江,5711
100年01月,高雄港,化工原料,江蘇張家港,1000
100年01月,高雄港,化工原料,廣東珠海,5806
100年01月,高雄港,燃料油,江蘇南通,2001
100年01月,高雄港,燃料油,江蘇儀徵,1991
100年01月,高雄港,鋼材,上海,4
100年01月,高雄港,白蠟油,江蘇南通,4514
100年01月,高雄港,其他,廣東茂名,1044
100年01月,高雄港,其他,江蘇南京,3566
100年01月,高雄港,其他,江蘇南通,5503
100年01月,高雄港,其他,上海,34
100年01月,高雄港,其他,天津,2869
100年01月,高雄港,其他,浙江乍浦,2006
100年02月,高雄港,化工原料,江蘇常熟,3936
100年02月,高雄港,化工原料,江蘇常州,2000
100年02月,高雄港,化工原料,廣東東莞,1496
100年02月,高雄港,化工原料,江蘇江陰,1952
100年02月,高雄港,化工原料,浙江寧波,2909
100年02月,高雄港,化工原料,江蘇南通,2998
100年02月,高雄港,化工原料,福建泉州,1002
100年02月,高雄港,化工原料,江蘇鎮江,2860
100年02月,高雄港,化工原料,江蘇張家港,5999
100年02月,高雄港,化工原料,廣東珠海,11073
100年02月,高雄港,燃料油,江蘇常熟,996
100年02月,高雄港,燃料油,江蘇南京,3074
100年02月,高雄港,燃料油,江蘇南通,1822
100年02月,高雄港,白蠟油,江蘇南京,2780
100年02月,高雄港,其他,江蘇江陰,1467
100年02月,高雄港,其他,廣東茂名,1006
100年02月,高雄港,其他,江蘇南京,2954
100年02月,高雄港,其他,廣東水東,1507
100年02月,高雄港,其他,浙江乍浦,4199
100年03月,高雄港,化工原料,江蘇常熟,2566
100年03月,高雄港,化工原料,河北滄州,2983
100年03月,高雄港,化工原料,江蘇常州,1961
100年03月,高雄港,化工原料,廣東東莞,5820
100年03月,高雄港,化工原料,江蘇江陰,2702
100年03月,高雄港,化工原料,浙江寧波,2927
100年03月,高雄港,化工原料,江蘇南通,10720
100年03月,高雄港,化工原料,江蘇鎮江,1569
100年03月,高雄港,化工原料,江蘇張家港,5986
100年03月,高雄港,化工原料,廣東珠海,960
100年03月,高雄港,瀝青,江蘇鎮江,4086
100年03月,高雄港,燃料油,江蘇南通,3146
100年03月,高雄港,鋼材,上海,1
100年03月,高雄港,白蠟油,江蘇南京,2800
100年03月,高雄港,白蠟油,江蘇南通,4060
100年03月,高雄港,其他,廣東東莞,1201
100年03月,高雄港,其他,江蘇南通,1987
100年03月,高雄港,其他,福建廈門,3
100年03月,高雄港,其他,江蘇鎮江,998
100年03月,高雄港,其他,廣東珠海,2977
100年04月,高雄港,化工原料,江蘇常熟,3423
100年04月,高雄港,化工原料,廣東東莞,3004
100年04月,高雄港,化工原料,江蘇江陰,2006
100年04月,高雄港,化工原料,浙江寧波,1001
100年04月,高雄港,化工原料,江蘇南京,1927
100年04月,高雄港,化工原料,福建泉州,1499
100年04月,高雄港,化工原料,江蘇張家港,9971
100年04月,高雄港,化工原料,廣東珠海,2986
100年04月,高雄港,燃料油,江蘇南通,2095
100年04月,高雄港,白蠟油,江蘇南通,901
100年04月,高雄港,白蠟油,江蘇儀徵,1500
100年04月,高雄港,其他,廣東東莞,956
100年04月,高雄港,其他,廣東茂名,1912
100年04月,高雄港,其他,江蘇南京,2076
100年04月,高雄港,其他,江蘇南通,1478
100年04月,高雄港,其他,上海,11000
100年04月,高雄港,其他,天津,5989
100年04月,高雄港,其他,浙江乍浦,3844
100年04月,高雄港,其他,江蘇張家港,996
100年04月,高雄港,其他,廣東珠海,3183
100年05月,高雄港,化工原料,江蘇常熟,3929
100年05月,高雄港,化工原料,廣東東莞,960
100年05月,高雄港,化工原料,江蘇江陰,1000
100年05月,高雄港,化工原料,浙江寧波,13602
100年05月,高雄港,化工原料,江蘇南京,1002
100年05月,高雄港,化工原料,福建泉州,501
100年05月,高雄港,化工原料,江蘇泰州,4993
100年05月,高雄港,化工原料,福建廈門,4915
100年05月,高雄港,化工原料,浙江乍浦,3929
100年05月,高雄港,化工原料,江蘇鎮江,2867
100年05月,高雄港,化工原料,江蘇張家港,8709
100年05月,高雄港,化工原料,廣東珠海,12867
100年05月,高雄港,燃料油,江蘇南通,3090
100年05月,高雄港,白蠟油,江蘇南通,5111
100年05月,高雄港,白蠟油,江蘇儀徵,1491
100年05月,高雄港,其他,廣東東莞,954
100年05月,高雄港,其他,廣東茂名,1466
100年05月,高雄港,其他,江蘇南京,3049
100年05月,高雄港,其他,江蘇南通,9719
100年05月,高雄港,其他,上海,50
100年05月,高雄港,其他,天津,6114
100年05月,高雄港,其他,江蘇儀徵,1955
100年06月,高雄港,化工原料,江蘇常熟,2004
100年06月,高雄港,化工原料,上海漕涇,1001
100年06月,高雄港,化工原料,江蘇常州,950
100年06月,高雄港,化工原料,廣東東莞,1999
100年06月,高雄港,化工原料,江蘇江陰,1001
100年06月,高雄港,化工原料,浙江寧波,3991
100年06月,高雄港,化工原料,福建泉州,875
100年06月,高雄港,化工原料,廣東蛇口,1006
100年06月,高雄港,化工原料,山東青島,930
100年06月,高雄港,化工原料,江蘇泰州,4812
100年06月,高雄港,化工原料,浙江乍浦,2861
100年06月,高雄港,化工原料,江蘇鎮江,1005
100年06月,高雄港,化工原料,江蘇張家港,3833
100年06月,高雄港,化工原料,廣東珠海,953
100年06月,高雄港,鋼材,上海,3
100年06月,高雄港,白蠟油,江蘇南通,2004
100年06月,高雄港,其他,江蘇江陰,1441
100年06月,高雄港,其他,廣東茂名,2077
100年06月,高雄港,其他,江蘇南通,11000
100年06月,高雄港,其他,浙江乍浦,2899
100年06月,高雄港,其他,江蘇鎮江,1989
100年07月,高雄港,化工原料,江蘇常熟,3020
100年07月,高雄港,化工原料,上海漕涇,936
100年07月,高雄港,化工原料,廣東東莞,988
100年07月,高雄港,化工原料,江蘇江陰,2985
100年07月,高雄港,化工原料,浙江寧波,8801
100年07月,高雄港,化工原料,江蘇南京,1002
100年07月,高雄港,化工原料,江蘇南通,1029
100年07月,高雄港,化工原料,福建泉州,703
100年07月,高雄港,化工原料,上海,6
100年07月,高雄港,化工原料,浙江乍浦,2850
100年07月,高雄港,化工原料,江蘇鎮江,3812
100年07月,高雄港,化工原料,江蘇張家港,1045
100年07月,高雄港,燃料油,江蘇南通,3087
100年07月,高雄港,鋼材,上海,5
100年07月,高雄港,白蠟油,江蘇南通,2510
100年07月,高雄港,其他,山東萊州,2084
100年07月,高雄港,其他,廣東茂名,2007
100年07月,高雄港,其他,江蘇南通,11500
100年07月,高雄港,其他,上海,8000
100年07月,高雄港,其他,天津,6472
100年07月,高雄港,其他,江蘇鎮江,2499
100年08月,高雄港,化工原料,江蘇常熟,9790
100年08月,高雄港,化工原料,江蘇常州,1001
100年08月,高雄港,化工原料,廣東東莞,1956
100年08月,高雄港,化工原料,江蘇江陰,2991
100年08月,高雄港,化工原料,浙江寧波,13476
100年08月,高雄港,化工原料,江蘇南京,600
100年08月,高雄港,化工原料,江蘇南通,13971
100年08月,高雄港,化工原料,福建泉州,502
100年08月,高雄港,化工原料,廣東蛇口,1954
100年08月,高雄港,化工原料,山東青島,2928
100年08月,高雄港,化工原料,江蘇張家港,10868
100年08月,高雄港,化工原料,廣東珠海,2970
100年08月,高雄港,汽油,廣東珠海,5864
100年08月,高雄港,燃料油,江蘇常熟,1041
100年08月,高雄港,燃料油,江蘇南京,2004
100年08月,高雄港,白蠟油,江蘇南京,3458
100年08月,高雄港,白蠟油,江蘇儀徵,1996
100年08月,高雄港,其他,江蘇江陰,1445
100年08月,高雄港,其他,江蘇南京,3125
100年09月,高雄港,爐石,江蘇南通,5500
100年09月,高雄港,化工原料,江蘇常熟,5001
100年09月,高雄港,化工原料,上海漕涇,1000
100年09月,高雄港,化工原料,江蘇常州,999
100年09月,高雄港,化工原料,廣東東莞,954
100年09月,高雄港,化工原料,江蘇江陰,2998
100年09月,高雄港,化工原料,浙江寧波,5012
100年09月,高雄港,化工原料,江蘇南通,2998
100年09月,高雄港,化工原料,福建泉州,500
100年09月,高雄港,化工原料,廣東蛇口,2000
100年09月,高雄港,化工原料,山東青島,1009
100年09月,高雄港,化工原料,江蘇泰州,4785
100年09月,高雄港,化工原料,福建廈門,4796
100年09月,高雄港,化工原料,江蘇鎮江,957
100年09月,高雄港,化工原料,江蘇張家港,5107
100年09月,高雄港,化工原料,廣東珠海,8634
100年09月,高雄港,瀝青,浙江乍浦,5198
100年09月,高雄港,燃料油,江蘇南京,3778
100年09月,高雄港,白蠟油,江蘇南京,1927
100年09月,高雄港,其他,廣東茂名,1985
100年09月,高雄港,其他,江蘇南通,4307
100年09月,高雄港,其他,天津,7552
100年09月,高雄港,其他,江蘇儀徵,2001
100年09月,高雄港,其他,浙江乍浦,3972
100年09月,高雄港,其他,江蘇鎮江,1936
100年09月,高雄港,其他,廣東珠海,2852
100年10月,高雄港,化工原料,江蘇常熟,6809
100年10月,高雄港,化工原料,上海漕涇,2001
100年10月,高雄港,化工原料,廣東東莞,2958
100年10月,高雄港,化工原料,江蘇江陰,5008
100年10月,高雄港,化工原料,浙江寧波,12517
100年10月,高雄港,化工原料,江蘇南京,1533
100年10月,高雄港,化工原料,江蘇南通,3005
100年10月,高雄港,化工原料,福建泉州,510
100年10月,高雄港,化工原料,江蘇泰州,6295
100年10月,高雄港,化工原料,福建廈門,4995
100年10月,高雄港,化工原料,浙江乍浦,5774
100年10月,高雄港,化工原料,江蘇鎮江,3019
100年10月,高雄港,化工原料,江蘇張家港,7909
100年10月,高雄港,化工原料,廣東珠海,2873
100年10月,高雄港,燃料油,江蘇南京,2000
100年10月,高雄港,鋼材,廣東媽灣,992
100年10月,高雄港,鋼材,上海,181
100年10月,高雄港,鋼材,廣東沙田,12
100年10月,高雄港,白蠟油,江蘇南京,3852
100年10月,高雄港,白蠟油,江蘇儀徵,3030
100年10月,高雄港,其他,山東萊州,3117
100年10月,高雄港,其他,廣東茂名,1891
100年10月,高雄港,其他,江蘇南京,2098
100年10月,高雄港,其他,上海,6600
100年10月,高雄港,其他,福建廈門,4
100年10月,高雄港,其他,廣東珠海,479
100年11月,高雄港,化工原料,江蘇常熟,9511
100年11月,高雄港,化工原料,廣東東莞,2462
100年11月,高雄港,化工原料,廣東虎門,3011
100年11月,高雄港,化工原料,江蘇江陰,3997
100年11月,高雄港,化工原料,浙江寧波,25255
100年11月,高雄港,化工原料,江蘇南通,4986
100年11月,高雄港,化工原料,廣東蛇口,2478
100年11月,高雄港,化工原料,江蘇泰州,2880
100年11月,高雄港,化工原料,廣東小湖島,1001
100年11月,高雄港,化工原料,浙江乍浦,2861
100年11月,高雄港,化工原料,江蘇張家港,2857
100年11月,高雄港,化工原料,廣東珠海,14410
100年11月,高雄港,鋼材,廣東媽灣,623
100年11月,高雄港,鋼材,上海,10
100年11月,高雄港,白蠟油,江蘇儀徵,3113
100年11月,高雄港,其他,江蘇南通,1197
100年11月,高雄港,其他,天津,1907
100年11月,高雄港,其他,江蘇鎮江,2003
100年11月,高雄港,其他,廣東珠海,3840
100年12月,高雄港,化工原料,江蘇常州,1984
100年12月,高雄港,化工原料,廣東東莞,2960
100年12月,高雄港,化工原料,江蘇江陰,995
100年12月,高雄港,化工原料,浙江寧波,8791
100年12月,高雄港,化工原料,廣東小湖島,2039
100年12月,高雄港,化工原料,浙江乍浦,2882
100年12月,高雄港,化工原料,江蘇張家港,8867
100年12月,高雄港,化工原料,廣東珠海,1902
100年12月,高雄港,燃料油,江蘇南通,2002
100年12月,高雄港,鋼材,廣東媽灣,287
100年12月,高雄港,鋼材,上海,11
100年12月,高雄港,其他,江蘇南通,3448
100年12月,高雄港,其他,上海,8000
100年12月,高雄港,其他,天津,2387
100年12月,高雄港,其他,廣東珠海,4936
101年01月,高雄港,化工原料,江蘇常熟,2929
101年01月,高雄港,化工原料,江蘇常州,2001
101年01月,高雄港,化工原料,廣東東莞,2000
101年01月,高雄港,化工原料,江蘇江陰,1985
101年01月,高雄港,化工原料,浙江寧波,18369
101年01月,高雄港,化工原料,江蘇南京,1397
101年01月,高雄港,化工原料,江蘇南通,5890
101年01月,高雄港,化工原料,浙江乍浦,1000
101年01月,高雄港,化工原料,江蘇鎮江,2861
101年01月,高雄港,化工原料,江蘇張家港,7033
101年01月,高雄港,化工原料,廣東珠海,1006
101年01月,高雄港,燃料油,江蘇南京,1540
101年01月,高雄港,鋼材,廣東媽灣,174
101年01月,高雄港,鋼材,浙江寧波,681
101年01月,高雄港,鋼材,上海,160
101年01月,高雄港,白蠟油,江蘇南京,5734
101年01月,高雄港,白蠟油,江蘇南通,1385
101年01月,高雄港,白蠟油,江蘇儀徵,2996
101年01月,高雄港,其他,江蘇南通,2073
101年01月,高雄港,其他,天津新港,4121
101年01月,高雄港,其他,福建廈門,1
101年01月,高雄港,其他,江蘇鎮江,2068
101年01月,高雄港,其他,廣東珠海,2897
101年02月,高雄港,化工原料,江蘇常熟,5473
101年02月,高雄港,化工原料,江蘇常州,970
101年02月,高雄港,化工原料,廣東東莞,1919
101年02月,高雄港,化工原料,浙江寧波,9871
101年02月,高雄港,化工原料,江蘇南通,3945
101年02月,高雄港,化工原料,福建泉州,1000
101年02月,高雄港,化工原料,江蘇太倉,3018
101年02月,高雄港,化工原料,廣東小湖島,2921
101年02月,高雄港,化工原料,浙江乍浦,2858
101年02月,高雄港,化工原料,江蘇鎮江,2897
